city,state_name,country_name,latitude,longitude,nyc_distance,dc_distance
Jamaica,New York,United States,40.6914852,-73.8056771,10.622145103036784,212.33997078321266
Charleston,West Virginia,United States,38.3505995,-81.6332812,438.6471048050048,251.2830982664387
Boynton Beach,Florida,United States,26.5256179,-80.0666026,1037.642445057683,869.8710091837904
Voorhees,New Jersey,United States,39.8512162,-74.9619779,78.00611228322374,129.56498445595176
Severn,Maryland,United States,39.1278864,-76.6869128,179.53523719138744,25.157369411661954
Northbrook,Illinois,United States,42.12753095,-87.83187990232472,723.9836488059,610.1468461914293
Larchmont,New York,United States,40.9278769,-73.7517983,19.949775517754382,224.2746600873102
Charles Town,West Virginia,United States,39.2891836,-77.859581,226.80832753935323,51.983895444356754
Merrick,New York,United States,40.652246000000005,-73.55127940021693,24.248735227987652,222.00207967889014
Carlsbad,California,United States,33.1580933,-117.3505966,2429.745724387555,2273.254545398039
Reno,Nevada,United States,39.5261206,-119.8126581,2399.8096432543557,2273.997150451344
Marblehead,Massachusetts,United States,42.500096,-70.8578253,204.441383805155,409.0919078046925
Tenafly,New Jersey,United States,40.9253766,-73.9629154,14.846422038790237,215.54541172612815
Fort Lee,New Jersey,United States,40.8509333,-73.9701382,9.720472028992885,212.00702322816176
Warwick,Rhode Island,United States,41.7002024,-71.4161108,151.19162647837217,354.71603376017066
Chatham,New Jersey,United States,40.7409242,-74.3836711,19.920056131211762,190.5063416915875
Aurora,Colorado,United States,39.729432,-104.8319196,1623.4026153447667,1484.5724295112257
Walnut Creek,California,United States,37.9020731,-122.0618702,2550.57136897089,2419.616036322652
Tempe,Arizona,United States,33.4255056,-111.9400125,2137.939393918726,1974.9497616884632
Burlington,Vermont,United States,44.4761601,-73.212906,262.89682672299153,433.32850173319883
Schenectady,New York,United States,42.8142432,-73.9395687,145.07646273044546,315.78215091019916
Malvern,Pennsylvania,United States,40.036202,-75.5138959,92.25044643022856,113.68123156364702
Garrett Park,Maryland,United States,39.0382557,-77.0930586,200.6644687238806,10.678653778088757
Garden City,New York,United States,40.7127281,-74.0060152,0.0,204.67279260883512
Savannah,Georgia,United States,32.0809263,-81.0911768,713.7035976319886,521.837200921004
Newport News,Virginia,United States,36.9775016,-76.42977,288.8992374000648,135.98876467078253
Poughkeepsie,New York,United States,41.7065539,-73.9283672,68.70141206619118,254.55345365370854
San Mateo,California,United States,37.496904,-122.3330573,2574.1345473201854,2441.708508138297
Concord,Massachusetts,United States,42.4605189,-71.3488963,183.02072330459444,387.3028738398639
Encino,California,United States,34.1591324,-118.5016166,2461.4649504265317,2310.3829850749125
Blacksburg,Virginia,United States,37.2296566,-80.4136767,420.27052835051154,216.63761440931648
Glenview,Illinois,United States,42.0700662,-87.8114044,722.7269626526573,607.936200846817
Deerfield,Illinois,United States,42.1711365,-87.8445119,724.8009729682245,611.6943579328679
Fremont,California,United States,37.5482697,-121.9885719,2555.160123091238,2422.5594463037564
Baton Rouge,Louisiana,United States,30.4459596,-91.18738,1195.2552398362839,991.9493886288784
Gettysburg,Pennsylvania,United States,39.8308973,-77.231012,180.96248174211212,65.77258382336933
Forest Hills,New York,United States,40.7195942,-73.8448553,8.474599780978142,211.77618001358505
Redondo Beach,California,United States,33.8455911,-118.3886766,2464.378998204045,2311.9232466394947
Moorestown,New Jersey,United States,39.9670569,-74.9426677,71.3617813140272,134.61797875712955
Bloomington,Indiana,United States,39.1670396,-86.5342881,673.2380997917016,510.9658583821588
Astoria,New York,United States,40.7720145,-73.9302673,5.704343298588888,210.31034811739048
Freehold,New Jersey,United States,40.2601096,-74.2737573,34.26808431534587,175.37381250188656
Akron,Ohio,United States,41.083064,-81.518485,394.0575950631756,281.7247604743736
Centerville,Virginia,United States,37.7573506,-75.6210398,221.5112608042495,109.71957613832383
Wynnewood,Pennsylvania,United States,40.0028514,-75.2707469,82.79644242085031,121.90153883701618
Jupiter,Florida,United States,26.9342246,-80.0942087,1011.472228361407,842.5967737984795
Lansdale,Pennsylvania,United States,40.2414952,-75.2837862,74.76518853695234,132.28506531759948
Middletown,Maryland,United States,39.4437567,-77.5454038,206.99336960784072,46.907561568556694
Lovettsville,Virginia,United States,39.2724309,-77.6363426,216.74346467271363,41.55505402265801
Darien,Connecticut,United States,41.0787079,-73.4692873,37.78349888608297,242.32645216145272
Henderson,Nevada,United States,36.0301134,-114.9826194,2227.949353687084,2080.164548803477
Bridgewater,New Jersey,United States,40.5598127,-74.5517146,30.563944917170424,175.65895618907268
Sharon,Massachusetts,United States,42.1237328,-71.1787282,176.2016563195367,380.786094112887
Little Rock,Arkansas,United States,34.7464809,-92.2895948,1080.0855151942449,891.076259226072
Oklahoma City,Oklahoma,United States,35.4729886,-97.5170536,1326.9589572218954,1151.5535381733405
District Heights,Maryland,United States,38.8576128,-76.8894171,199.8170994144751,8.413483752639465
Ambler,Pennsylvania,United States,40.1545535,-75.2215651,74.76957573801386,130.62145913640754
Trumbull,Connecticut,United States,41.2428742,-73.2006687,55.78618957150731,260.3359125077272
Spring,Texas,United States,30.0798826,-95.4172549,1407.7714098584993,1208.5690287547545
San Rafael,California,United States,37.9735346,-122.5310874,2573.006452966993,2442.900210433227
Syosset,New York,United States,40.8223967,-73.49396099495107,27.909072930375924,230.93714902933056
Pleasanton,California,United States,37.6624312,-121.8746789,2546.580061372459,2414.3501304399806
Beachwood,Ohio,United States,41.464498,-81.508732,395.0013130729158,295.742928130546
Harrisonburg,Virginia,United States,38.4493315,-78.8688833,302.8720353933022,103.43592853226065
Easton,Pennsylvania,United States,40.6916081,-75.2099866,63.241409766342734,157.9590042770325
Cockeysville,Maryland,United States,39.4845658,-76.6502845,163.72629465963732,46.10535032966777
Newport Beach,California,United States,33.6170092,-117.9294401,2446.8224563565573,2292.8661137316008
New City,New York,United States,41.1499825,-73.98989776091842,30.184472644831875,224.72358790832507
New Market,Maryland,United States,39.3826031,-77.2694278,195.85032533923334,36.20568712881056
Randolph,New Jersey,United States,40.844265,-74.58572175018249,31.733458993409386,187.6634623302091
Melville,New York,United States,40.7862225,-73.40799498062145,31.789136097081816,233.3153651252957
Lewes,Delaware,United States,38.7745565,-75.1393498,146.70437837295242,102.85932448473609
Winter Park,Florida,United States,28.5977707,-81.3510264,933.156439200674,751.2044499436274
Scotch Plains,New Jersey,United States,40.65538,-74.3898732,20.547915815451564,186.41676956987735
Nashua,New Hampshire,United States,42.7653662,-71.467566,193.07488469690836,395.8886314441945
Chestnut Hill,Massachusetts,United States,42.3306529,-71.1661647,184.80841440859888,389.4615611634319
Santa Cruz,California,United States,37.050096,-121.9905908,2567.32856939045,2432.567192469202
Hamden,Connecticut,United States,41.3959287,-72.8968716,74.69433724467389,279.31286009076877
Flemington,New Jersey,United States,40.5130953,-74.8591333,46.92722283990253,161.4307264208407
Crownsville,Maryland,United States,39.0284438,-76.6013536,180.37070475351842,25.51486762927299
Quincy,Massachusetts,United States,42.2528772,-71.0022705,188.6503311629201,393.28130762026706
Coral Springs,Florida,United States,26.271192,-80.2706044,1058.2285905218882,889.50032750197
Downingtown,Pennsylvania,United States,40.0064958,-75.7032742,101.97695624713499,105.14338537623274
Amherst,Massachusetts,United States,42.3685658,-72.505714,138.2318902752929,338.23207883772466
Menlo Park,California,United States,37.4519671,-122.1779927,2567.227031647004,2434.425083065804
Haddonfield,New Jersey,United States,39.8915022,-75.0376707,78.6165951558932,127.5603640884651
Accokeek,Maryland,United States,38.6676168,-77.0283092,214.11647385321461,15.288334511115883
Sunnyvale,California,United States,37.3688301,-122.0363496,2561.9293374722365,2428.6003727816806
Rye,New York,United States,40.9808209,-73.684294,25.02851326936752,229.30482135372986
Doral,Florida,United States,25.8195424,-80.3553302,1089.4143968886956,921.0214134813581
Toledo,Ohio,United States,41.6529143,-83.5378173,500.8878730959918,392.64327075162544
Manhattan Beach,California,United States,33.8915985,-118.3951241,2463.4127308444886,2311.1439329295185
Los Altos,California,United States,37.3790629,-122.116578,2565.818620415305,2432.627791860841
South Orange,New Jersey,United States,40.7474966,-74.2635376,13.729064645917965,195.58488521166097
Des Moines,Iowa,United States,41.5910323,-93.6046655,1021.8406210628879,893.9677255499295
Glenn Dale,Maryland,United States,38.9876104,-76.8205265,191.20366541628962,13.64682302640528
Glastonbury,Connecticut,United States,41.7123218,-72.608146,100.31944340955287,304.49692026244185
Erie,Pennsylvania,United States,42.1294712,-80.0852695,330.48845366100795,275.1103269503189
Palm Beach,Florida,United States,26.6279798,-80.4494174,1038.5295135395913,867.7359110934542
Plainview,New York,United States,40.78357765,-73.47413106034233,28.33689572186672,230.31233871159125
Beaverton,Oregon,United States,45.4871723,-122.80378,2452.005716536316,2359.745811408724
Huntingtown,Maryland,United States,38.6129305,-76.6175275902626,200.9180393123109,29.73140462182917
Oceanside,New York,United States,40.633591499999994,-73.63765271803683,20.10811807419645,217.4768730342063
Jamaica Plain,Massachusetts,United States,42.3098201,-71.1203299,185.87109066652218,390.54188803348575
Manhasset,New York,United States,40.7845923,-73.69712761362332,16.951103744103957,220.69293378379982
Woodland Hills,California,United States,34.1684364,-118.6058382,2466.663175133085,2315.7563617342585
Long Island City,New York,United States,40.7415095,-73.9569751,3.251348728887772,207.92389086415352
Davis,California,United States,38.545379,-121.7445835,2519.562844097135,2391.152371638409
Roslyn,New York,United States,40.7998227,-73.6509621,19.57541649002226,223.27737172082882
Princeton Junction,New Jersey,United States,40.321632,-74.61949414153017,42.09302412237744,162.63969761172876
Chappaqua,New York,United States,41.1607465,-73.7680331436828,33.32943823044496,233.82216930943648
Cheverly,Maryland,United States,38.928167,-76.915807,197.77180984007907,7.225219670894742
Woodbine,Maryland,United States,39.359942,-77.0620833,187.00946758332677,32.50438594268245
Barrington,Rhode Island,United States,41.7407661,-71.3084633,157.42139310847938,360.9270493062832
Chandler,Arizona,United States,33.3061605,-111.84125,2136.20701323487,1972.601197859109
Fayetteville,North Carolina,United States,35.0525759,-78.878292,472.38470459777363,283.4131696415316
Toms River,New Jersey,United States,39.9537359,-74.1979576,53.34038824384606,168.8729238743963
Grand Rapids,Michigan,United States,42.9632405,-85.6678639,621.0265281240873,531.4998900081354
Glendale,California,United States,34.1469416,-118.2478471,2448.5133027942275,2297.0455333619916
Redmond,Washington,United States,47.6694141,-122.1238767,2398.0281418824047,2317.9046858803954
Redwood City,California,United States,37.4863239,-122.232523,2569.210511422439,2436.6216698552
Brighton,Massachusetts,United States,42.3500971,-71.1564423,186.0046508372112,390.6485363077073
Gambrills,Maryland,United States,39.067054,-76.6652449,181.27087261650342,23.628097796151014
Plantation,Florida,United States,26.1275862,-80.2331036,1066.8959784850701,898.7416597424198
Manchester,New Hampshire,United States,42.9956397,-71.4547891,205.29037720232378,406.896728413014
Madison,Connecticut,United States,41.2794282,-72.5983151,83.34033169649277,287.36101639642123
Mill Valley,California,United States,37.9060368,-122.5449763,2575.3045918274447,2444.9158675699805
Brentwood,Tennessee,United States,36.0325687,-86.7825235,764.1727211343697,570.2852892928701
Concord,New Hampshire,United States,43.207178,-71.537476,214.00836038911538,413.85040552271875
Fairport,New York,United States,43.0993,-77.443014,241.88985693463718,291.29184996207937
Spokane,Washington,United States,47.6571934,-117.4235106,2179.636653178907,2098.5683178049767
Chattanooga,Tennessee,United States,35.0457219,-85.3094883,730.2286960497902,528.452969960834
Chagrin Falls,Ohio,United States,41.436589,-81.3855058,388.45950864090753,289.42372683951385
Marlton,New Jersey,United States,39.9005585,-74.93389105589023,74.44709131170804,132.5837739314499
Shawnee Mission,Kansas,United States,38.99134745,-94.63274030884841,1100.6876021590776,946.3019732350756
Mount Laurel,New Jersey,United States,39.934002,-74.8909988,71.21148998003089,135.7286749712554
Berryville,Virginia,United States,39.1517713,-77.9822193,237.03129921361275,53.83486128305791
Mitchellville,Maryland,United States,38.929972500000005,-76.81537721089998,193.53948277833427,12.439719892204497
Camp Hill,Pennsylvania,United States,40.2398118,-76.9199742,156.95981778567818,93.40717132468983
Vero Beach,Florida,United States,27.6387163,-80.3975399,971.9608268118506,799.1535170676727
Mount Pleasant,South Carolina,United States,32.7940651,-79.8625851,635.0404354463066,449.0279969286317
Oak Hill,Virginia,United States,37.9723339,-81.1487136,426.57897736064416,231.68262910718832
Lincoln,Nebraska,United States,40.8088861,-96.7077751,1187.7789072323076,1051.9820242497678
Medford,Massachusetts,United States,42.4184296,-71.1061639,190.88916967315117,395.4971011344105
Cranston,Rhode Island,United States,41.7809588,-71.4371257,152.75103219500502,356.72290459020877
Burbank,California,United States,34.1816482,-118.3258554,2451.630353981655,2300.403133075921
Mesa,Arizona,United States,33.4151117,-111.8314792,2132.5419653236063,1969.3567050786262
W Hartford,Connecticut,United States,41.7620447,-72.7420399,97.86805223725162,301.2794792553734
Holmdel,New Jersey,United States,40.3451095,-74.1840322,27.04185800875114,182.50623508583783
Blue Bell,Pennsylvania,United States,40.152331,-75.266289,76.87820055201566,128.75140521322828
Olympia,Washington,United States,47.0451022,-122.8950075,2439.4166689057192,2355.949537849084
Berlin,Maryland,United States,38.3226154,-75.2176892,177.13879895014014,106.09463606518716
FORESTVILLE,Maryland,United States,38.8451131,-76.8749722,199.7927734725731,9.410368123404426
Winchester,Massachusetts,United States,42.4523178,-71.1369982,191.0639203709659,395.60823481695905
